customer_id,recency,frequency,monetary,cluster,segment,customer_name,diet_profile,city
938,11,12,5851.4,1,New / Occasional,Nandhini Babu 1038,Flexitarian,Chennai
939,267,1,1006.2,0,At Risk / Churning,Santhosh Natarajan 1039,Pure Veg,Chennai
940,31,24,10414.4,1,New / Occasional,Swetha Mudaliar 1040,Flexitarian,Chennai
941,18,17,8721.52,1,New / Occasional,Aravind Kumar 1041,Flexitarian,Chennai
942,56,10,5884.5,1,New / Occasional,Priya Swaminathan 1042,Flexitarian,Chennai
943,2,86,38864.54,3,Steady Regulars,Karthik Babu 1043,Flexitarian,Chennai
944,253,1,260.0,0,At Risk / Churning,Deepa Natarajan 1044,Non-Veg Enthusiast,Chennai
945,22,3,1138.6,1,New / Occasional,Siddharth Mudaliar 1045,Flexitarian,Chennai
946,12,5,2085.5,1,New / Occasional,Bhavana Kumar 1046,Flexitarian,Chennai
947,17,4,2543.65,1,New / Occasional,Ramesh Swaminathan 1047,Flexitarian,Chennai
948,147,1,268.0,0,At Risk / Churning,Lakshmi Babu 1048,Pure Veg,Chennai
949,38,9,3383.1,1,New / Occasional,Vijay Natarajan 1049,Flexitarian,Chennai
950,6,2,1080.0,1,New / Occasional,Ananya Mudaliar 1050,Pure Veg,Chennai
951,11,1,576.0,1,New / Occasional,Suresh Kumar 1051,Pure Veg,Chennai
952,133,2,669.15,0,At Risk / Churning,Divya Swaminathan 1052,Pure Veg,Chennai
953,74,4,1678.9,1,New / Occasional,Ganesh Babu 1053,Flexitarian,Chennai
954,84,5,2062.6,1,New / Occasional,Meena Natarajan 1054,Flexitarian,Chennai
955,3,11,5279.45,1,New / Occasional,Rajesh Mudaliar 1055,Flexitarian,Chennai
956,147,2,1143.0,0,At Risk / Churning,Kavitha Kumar 1056,Pure Veg,Chennai
957,7,18,11915.7,1,New / Occasional,Venkatesh Swaminathan 1057,Flexitarian,Chennai
958,49,18,8021.87,1,New / Occasional,Nandhini Babu 1058,Flexitarian,Chennai
959,28,15,6000.52,1,New / Occasional,Santhosh Natarajan 1059,Flexitarian,Chennai
960,43,11,4943.61,1,New / Occasional,Swetha Mudaliar 1060,Flexitarian,Chennai
961,32,3,1362.5,1,New / Occasional,Aravind Kumar 1061,Flexitarian,Chennai
962,70,3,980.2,1,New / Occasional,Priya Swaminathan 1062,Flexitarian,Chennai
963,11,1,418.5,1,New / Occasional,Karthik Babu 1063,Pure Veg,Chennai
964,179,1,168.0,0,At Risk / Churning,Deepa Natarajan 1064,Pure Veg,Chennai
965,272,1,491.3,0,At Risk / Churning,Siddharth Mudaliar 1065,Flexitarian,Chennai
966,130,2,519.5,0,At Risk / Churning,Bhavana Kumar 1066,Flexitarian,Chennai
967,55,4,2069.4,1,New / Occasional,Ramesh Swaminathan 1067,Flexitarian,Chennai
968,16,5,2464.17,1,New / Occasional,Lakshmi Babu 1068,Flexitarian,Chennai
969,271,1,527.0,0,At Risk / Churning,Vijay Natarajan 1069,Pure Veg,Chennai
970,363,1,369.9,0,At Risk / Churning,Ananya Mudaliar 1070,Flexitarian,Chennai
971,60,7,3182.7,1,New / Occasional,Suresh Kumar 1071,Flexitarian,Chennai
972,7,5,2349.3,1,New / Occasional,Divya Swaminathan 1072,Flexitarian,Chennai
973,254,1,468.0,0,At Risk / Churning,Ganesh Babu 1073,Pure Veg,Chennai
974,15,2,1031.5,1,New / Occasional,Meena Natarajan 1074,Pure Veg,Chennai
975,125,5,2683.3,1,New / Occasional,Rajesh Mudaliar 1075,Flexitarian,Chennai
976,40,8,3843.72,1,New / Occasional,Kavitha Kumar 1076,Flexitarian,Chennai
977,61,3,847.35,1,New / Occasional,Venkatesh Swaminathan 1077,Non-Veg Enthusiast,Chennai
978,99,3,1511.25,1,New / Occasional,Nandhini Babu 1078,Pure Veg,Chennai
979,53,5,2916.0,1,New / Occasional,Santhosh Natarajan 1079,Flexitarian,Chennai
980,297,1,290.0,0,At Risk / Churning,Swetha Mudaliar 1080,Flexitarian,Chennai
981,22,12,6609.25,1,New / Occasional,Aravind Kumar 1081,Flexitarian,Chennai
982,47,7,4412.8,1,New / Occasional,Priya Swaminathan 1082,Flexitarian,Chennai
983,9,6,4081.7,1,New / Occasional,Karthik Babu 1083,Flexitarian,Chennai
984,42,6,2657.0,1,New / Occasional,Deepa Natarajan 1084,Flexitarian,Chennai
985,16,8,4348.63,1,New / Occasional,Siddharth Mudaliar 1085,Flexitarian,Chennai
986,11,4,3218.4,1,New / Occasional,Bhavana Kumar 1086,Flexitarian,Chennai
987,29,13,6791.71,1,New / Occasional,Ramesh Swaminathan 1087,Flexitarian,Chennai
988,6,11,5569.24,1,New / Occasional,Lakshmi Babu 1088,Flexitarian,Chennai
989,33,6,3330.5,1,New / Occasional,Vijay Natarajan 1089,Flexitarian,Chennai
990,59,4,1822.9,1,New / Occasional,Ananya Mudaliar 1090,Flexitarian,Chennai
991,67,6,3880.96,1,New / Occasional,Suresh Kumar 1091,Flexitarian,Chennai
992,147,1,898.62,0,At Risk / Churning,Divya Swaminathan 1092,Non-Veg Enthusiast,Chennai
993,228,6,3768.8,0,At Risk / Churning,Ganesh Babu 1093,Flexitarian,Chennai
994,58,9,2754.0,1,New / Occasional,Meena Natarajan 1094,Flexitarian,Chennai
995,57,9,4512.25,1,New / Occasional,Rajesh Mudaliar 1095,Flexitarian,Chennai
996,134,1,1292.0,0,At Risk / Churning,Kavitha Kumar 1096,Pure Veg,Chennai
997,126,6,2741.75,1,New / Occasional,Venkatesh Swaminathan 1097,Flexitarian,Chennai
998,24,11,5199.85,1,New / Occasional,Nandhini Babu 1098,Flexitarian,Chennai
999,45,8,2522.63,1,New / Occasional,Santhosh Natarajan 1099,Flexitarian,Chennai
1000,11,9,3734.51,1,New / Occasional,Swetha Mudaliar 1100,Flexitarian,Chennai
1001,153,2,1319.05,0,At Risk / Churning,Aravind Kumar 1101,Flexitarian,Chennai
1002,154,4,1650.0,0,At Risk / Churning,Priya Swaminathan 1102,Flexitarian,Chennai
1003,3,45,22295.63,3,Steady Regulars,Karthik Babu 1103,Flexitarian,Chennai
1004,12,4,2153.6,1,New / Occasional,Deepa Natarajan 1104,Flexitarian,Chennai
1005,79,3,1183.6,1,New / Occasional,Siddharth Mudaliar 1105,Pure Veg,Chennai
1006,31,4,2639.65,1,New / Occasional,Bhavana Kumar 1106,Flexitarian,Chennai
1007,174,3,607.63,0,At Risk / Churning,Ramesh Swaminathan 1107,Pure Veg,Chennai
1008,39,5,3598.2,1,New / Occasional,Lakshmi Babu 1108,Flexitarian,Chennai
1009,75,2,1285.2,1,New / Occasional,Vijay Natarajan 1109,Flexitarian,Chennai
1010,45,4,1394.0,1,New / Occasional,Ananya Mudaliar 1110,Flexitarian,Chennai
1011,11,4,1160.5,1,New / Occasional,Suresh Kumar 1111,Flexitarian,Chennai
1012,17,29,14956.44,3,Steady Regulars,Divya Swaminathan 1112,Flexitarian,Chennai
1013,100,2,654.85,1,New / Occasional,Ganesh Babu 1113,Pure Veg,Chennai
1014,204,3,925.0,0,At Risk / Churning,Meena Natarajan 1114,Pure Veg,Chennai
1015,16,22,9203.47,1,New / Occasional,Rajesh Mudaliar 1115,Flexitarian,Chennai
1016,80,2,1624.5,1,New / Occasional,Kavitha Kumar 1116,Flexitarian,Chennai
1017,2,25,13537.87,3,Steady Regulars,Venkatesh Swaminathan 1117,Flexitarian,Chennai
1018,28,10,4537.7,1,New / Occasional,Nandhini Babu 1118,Flexitarian,Chennai
1019,238,1,330.0,0,At Risk / Churning,Santhosh Natarajan 1119,Pure Veg,Chennai
1020,186,2,505.2,0,At Risk / Churning,Swetha Mudaliar 1120,Pure Veg,Chennai
1021,68,4,1215.35,1,New / Occasional,Aravind Kumar 1121,Flexitarian,Chennai
1022,116,3,1697.5,1,New / Occasional,Priya Swaminathan 1122,Flexitarian,Chennai
1023,110,2,652.3,1,New / Occasional,Karthik Babu 1123,Flexitarian,Chennai
1024,58,1,426.6,1,New / Occasional,Deepa Natarajan 1124,Pure Veg,Chennai
1025,17,14,6673.3,1,New / Occasional,Siddharth Mudaliar 1125,Flexitarian,Chennai
1026,3,52,28369.37,3,Steady Regulars,Bhavana Kumar 1126,Flexitarian,Chennai
1027,7,31,14743.55,3,Steady Regulars,Ramesh Swaminathan 1127,Flexitarian,Chennai
1028,6,8,3720.45,1,New / Occasional,Lakshmi Babu 1128,Flexitarian,Chennai
1029,263,1,405.0,0,At Risk / Churning,Vijay Natarajan 1129,Non-Veg Enthusiast,Chennai
1030,58,8,4421.96,1,New / Occasional,Ananya Mudaliar 1130,Flexitarian,Chennai
1031,97,1,442.0,1,New / Occasional,Suresh Kumar 1131,Flexitarian,Chennai
1032,198,2,751.0,0,At Risk / Churning,Divya Swaminathan 1132,Flexitarian,Chennai
1033,27,2,1003.5,1,New / Occasional,Ganesh Babu 1133,Flexitarian,Chennai
1034,248,3,1408.5,0,At Risk / Churning,Meena Natarajan 1134,Pure Veg,Chennai
1035,19,8,3634.5,1,New / Occasional,Rajesh Mudaliar 1135,Flexitarian,Chennai
1036,5,6,2652.5,1,New / Occasional,Kavitha Kumar 1136,Flexitarian,Chennai
1037,106,2,758.8,1,New / Occasional,Venkatesh Swaminathan 1137,Flexitarian,Chennai
1038,265,1,613.8,0,At Risk / Churning,Nandhini Babu 1138,Pure Veg,Chennai
1039,8,84,38578.15,3,Steady Regulars,Santhosh Natarajan 1139,Flexitarian,Chennai
1040,104,3,1436.4,1,New / Occasional,Swetha Mudaliar 1140,Flexitarian,Chennai
1041,76,4,1530.25,1,New / Occasional,Aravind Kumar 1141,Flexitarian,Chennai
1042,247,2,871.0,0,At Risk / Churning,Priya Swaminathan 1142,Pure Veg,Chennai
1043,5,8,3148.3,1,New / Occasional,Karthik Babu 1143,Flexitarian,Chennai
1044,242,4,1736.0,0,At Risk / Churning,Deepa Natarajan 1144,Flexitarian,Chennai
1045,42,3,2445.65,1,New / Occasional,Siddharth Mudaliar 1145,Flexitarian,Chennai
1046,32,4,1707.9,1,New / Occasional,Bhavana Kumar 1146,Flexitarian,Chennai
1047,21,5,2323.65,1,New / Occasional,Ramesh Swaminathan 1147,Flexitarian,Chennai
1048,4,29,15004.5,3,Steady Regulars,Lakshmi Babu 1148,Flexitarian,Chennai
1049,245,1,393.0,0,At Risk / Churning,Vijay Natarajan 1149,Pure Veg,Chennai
1050,5,23,12576.79,1,New / Occasional,Ananya Mudaliar 1150,Flexitarian,Chennai
1051,15,4,1626.85,1,New / Occasional,Suresh Kumar 1151,Non-Veg Enthusiast,Chennai
1052,126,2,1053.9,1,New / Occasional,Divya Swaminathan 1152,Flexitarian,Chennai
1053,92,2,1122.85,1,New / Occasional,Ganesh Babu 1153,Flexitarian,Chennai
1054,90,4,2055.67,1,New / Occasional,Meena Natarajan 1154,Flexitarian,Chennai
1055,15,47,22788.07,3,Steady Regulars,Rajesh Mudaliar 1155,Flexitarian,Chennai
1056,163,2,1250.1,0,At Risk / Churning,Kavitha Kumar 1156,Flexitarian,Chennai
1057,63,15,6456.95,1,New / Occasional,Venkatesh Swaminathan 1157,Flexitarian,Chennai
1058,147,2,1339.0,0,At Risk / Churning,Nandhini Babu 1158,Pure Veg,Chennai
1059,303,1,423.0,0,At Risk / Churning,Santhosh Natarajan 1159,Pure Veg,Chennai
1060,71,1,290.0,1,New / Occasional,Swetha Mudaliar 1160,Pure Veg,Chennai
1061,84,5,2797.8,1,New / Occasional,Aravind Kumar 1161,Flexitarian,Chennai
1062,172,5,1263.0,0,At Risk / Churning,Priya Swaminathan 1162,Pure Veg,Chennai
1063,25,14,6909.95,1,New / Occasional,Karthik Babu 1163,Flexitarian,Chennai
1064,243,1,159.0,0,At Risk / Churning,Deepa Natarajan 1164,Pure Veg,Chennai
1065,8,26,13483.23,3,Steady Regulars,Siddharth Mudaliar 1165,Flexitarian,Chennai
1066,73,2,891.0,1,New / Occasional,Bhavana Kumar 1166,Pure Veg,Chennai
1067,18,19,7033.29,1,New / Occasional,Ramesh Swaminathan 1167,Flexitarian,Chennai
1068,11,8,3144.65,1,New / Occasional,Lakshmi Babu 1168,Flexitarian,Chennai
1069,6,5,3173.4,1,New / Occasional,Vijay Natarajan 1169,Flexitarian,Chennai
1070,24,11,5511.7,1,New / Occasional,Ananya Mudaliar 1170,Flexitarian,Chennai
1071,42,6,2323.0,1,New / Occasional,Suresh Kumar 1171,Pure Veg,Chennai
1072,147,5,1461.25,0,At Risk / Churning,Divya Swaminathan 1172,Flexitarian,Chennai
1073,290,1,793.8,0,At Risk / Churning,Ganesh Babu 1173,Flexitarian,Chennai
1074,238,1,361.0,0,At Risk / Churning,Meena Natarajan 1174,Pure Veg,Chennai
1075,8,10,4959.75,1,New / Occasional,Rajesh Mudaliar 1175,Flexitarian,Chennai
1076,262,1,720.0,0,At Risk / Churning,Kavitha Kumar 1176,Flexitarian,Chennai
1077,34,10,6104.6,1,New / Occasional,Venkatesh Swaminathan 1177,Flexitarian,Chennai
1078,356,1,314.0,0,At Risk / Churning,Nandhini Babu 1178,Pure Veg,Chennai
1079,6,4,2154.6,1,New / Occasional,Santhosh Natarajan 1179,Flexitarian,Chennai
1080,60,5,2452.55,1,New / Occasional,Swetha Mudaliar 1180,Flexitarian,Chennai
1081,50,3,1113.5,1,New / Occasional,Aravind Kumar 1181,Flexitarian,Chennai
1082,121,2,1137.0,1,New / Occasional,Priya Swaminathan 1182,Flexitarian,Chennai
1083,66,5,2114.05,1,New / Occasional,Karthik Babu 1183,Flexitarian,Chennai
1084,321,1,1755.0,0,At Risk / Churning,Deepa Natarajan 1184,Pure Veg,Chennai
1085,9,6,1936.4,1,New / Occasional,Siddharth Mudaliar 1185,Flexitarian,Chennai
1086,140,2,1320.67,0,At Risk / Churning,Bhavana Kumar 1186,Flexitarian,Chennai
1087,118,6,1934.7,1,New / Occasional,Ramesh Swaminathan 1187,Flexitarian,Chennai
1088,263,1,398.0,0,At Risk / Churning,Lakshmi Babu 1188,Flexitarian,Chennai
1089,130,3,2084.8,1,New / Occasional,Vijay Natarajan 1189,Flexitarian,Chennai
1090,38,1,349.0,1,New / Occasional,Ananya Mudaliar 1190,Flexitarian,Chennai
1091,127,1,320.0,1,New / Occasional,Suresh Kumar 1191,Pure Veg,Chennai
1092,136,4,2714.0,0,At Risk / Churning,Divya Swaminathan 1192,Flexitarian,Chennai
1093,27,5,3167.85,1,New / Occasional,Ganesh Babu 1193,Flexitarian,Chennai
1094,109,2,1028.35,1,New / Occasional,Meena Natarajan 1194,Flexitarian,Chennai
1095,271,1,510.85,0,At Risk / Churning,Rajesh Mudaliar 1195,Flexitarian,Chennai
1096,208,5,1924.0,0,At Risk / Churning,Kavitha Kumar 1196,Flexitarian,Chennai
1097,78,9,5169.35,1,New / Occasional,Venkatesh Swaminathan 1197,Flexitarian,Chennai
1098,12,10,4736.6,1,New / Occasional,Nandhini Babu 1198,Flexitarian,Chennai
1099,77,3,2041.24,1,New / Occasional,Santhosh Natarajan 1199,Flexitarian,Chennai
1100,33,3,1310.1,1,New / Occasional,Swetha Mudaliar 1200,Flexitarian,Chennai
1101,64,2,1511.0,1,New / Occasional,Aravind Kumar 1201,Pure Veg,Chennai
1102,8,56,26462.25,3,Steady Regulars,Priya Swaminathan 1202,Flexitarian,Chennai
1103,32,7,2900.25,1,New / Occasional,Karthik Babu 1203,Flexitarian,Chennai
1104,47,6,3251.4,1,New / Occasional,Deepa Natarajan 1204,Flexitarian,Chennai
1105,132,6,2750.51,1,New / Occasional,Siddharth Mudaliar 1205,Flexitarian,Chennai
1106,50,4,1505.7,1,New / Occasional,Bhavana Kumar 1206,Flexitarian,Chennai
1107,26,8,4435.07,1,New / Occasional,Ramesh Swaminathan 1207,Flexitarian,Chennai
1108,115,2,1284.5,1,New / Occasional,Lakshmi Babu 1208,Pure Veg,Chennai
1109,77,5,2275.95,1,New / Occasional,Vijay Natarajan 1209,Flexitarian,Chennai
1110,86,1,340.0,1,New / Occasional,Ananya Mudaliar 1210,Flexitarian,Chennai
1111,21,1,325.0,1,New / Occasional,Suresh Kumar 1211,Flexitarian,Chennai
1112,2,1,315.0,1,New / Occasional,Divya Swaminathan 1212,Pure Veg,Chennai
1113,124,3,1143.5,1,New / Occasional,Ganesh Babu 1213,Pure Veg,Chennai
1114,65,4,1535.37,1,New / Occasional,Meena Natarajan 1214,Flexitarian,Chennai
1115,41,7,2783.78,1,New / Occasional,Rajesh Mudaliar 1215,Flexitarian,Chennai
1116,120,1,290.0,1,New / Occasional,Kavitha Kumar 1216,Flexitarian,Chennai
1117,242,2,857.0,0,At Risk / Churning,Venkatesh Swaminathan 1217,Non-Veg Enthusiast,Chennai
1118,40,2,635.54,1,New / Occasional,Nandhini Babu 1218,Pure Veg,Chennai
1119,45,4,2502.3,1,New / Occasional,Santhosh Natarajan 1219,Flexitarian,Chennai
1120,36,6,3460.2,1,New / Occasional,Swetha Mudaliar 1220,Flexitarian,Chennai
1121,24,23,11395.91,1,New / Occasional,Aravind Kumar 1221,Flexitarian,Chennai
1122,207,2,850.5,0,At Risk / Churning,Priya Swaminathan 1222,Flexitarian,Chennai
1123,115,5,2752.3,1,New / Occasional,Karthik Babu 1223,Flexitarian,Chennai
1124,2,7,2829.2,1,New / Occasional,Deepa Natarajan 1224,Flexitarian,Chennai
1125,24,12,5572.7,1,New / Occasional,Siddharth Mudaliar 1225,Flexitarian,Chennai
1126,8,2,899.1,1,New / Occasional,Bhavana Kumar 1226,Flexitarian,Chennai
1127,44,6,2439.4,1,New / Occasional,Ramesh Swaminathan 1227,Flexitarian,Chennai
1128,73,6,3868.0,1,New / Occasional,Lakshmi Babu 1228,Flexitarian,Chennai
1129,4,11,5602.5,1,New / Occasional,Vijay Natarajan 1229,Flexitarian,Chennai
1130,165,1,385.0,0,At Risk / Churning,Ananya Mudaliar 1230,Pure Veg,Chennai
1131,38,8,5592.51,1,New / Occasional,Suresh Kumar 1231,Flexitarian,Chennai
1132,190,2,849.0,0,At Risk / Churning,Divya Swaminathan 1232,Flexitarian,Chennai
1133,3,10,5635.91,1,New / Occasional,Ganesh Babu 1233,Flexitarian,Chennai
1134,176,2,465.0,0,At Risk / Churning,Meena Natarajan 1234,Pure Veg,Chennai
1135,17,7,3310.9,1,New / Occasional,Rajesh Mudaliar 1235,Flexitarian,Chennai
1136,84,1,421.2,1,New / Occasional,Kavitha Kumar 1236,Flexitarian,Chennai
1137,3,8,4731.91,1,New / Occasional,Venkatesh Swaminathan 1237,Flexitarian,Chennai
1138,19,2,1188.9,1,New / Occasional,Nandhini Babu 1238,Pure Veg,Chennai
1139,110,2,367.45,1,New / Occasional,Santhosh Natarajan 1239,Pure Veg,Chennai
1140,29,14,7399.12,1,New / Occasional,Swetha Mudaliar 1240,Flexitarian,Chennai
1141,71,1,393.0,1,New / Occasional,Aravind Kumar 1241,Pure Veg,Chennai
1142,13,38,17458.83,3,Steady Regulars,Priya Swaminathan 1242,Flexitarian,Chennai
1143,98,2,1061.5,1,New / Occasional,Karthik Babu 1243,Pure Veg,Chennai
1144,20,10,5337.94,1,New / Occasional,Deepa Natarajan 1244,Flexitarian,Chennai
1145,51,6,3067.76,1,New / Occasional,Siddharth Mudaliar 1245,Flexitarian,Chennai
1146,171,3,2766.2,0,At Risk / Churning,Bhavana Kumar 1246,Flexitarian,Chennai
1147,52,4,2301.3,1,New / Occasional,Ramesh Swaminathan 1247,Flexitarian,Chennai
1148,2,9,3384.0,1,New / Occasional,Lakshmi Babu 1248,Flexitarian,Chennai
1149,2,112,54192.75,3,Steady Regulars,Vijay Natarajan 1249,Flexitarian,Chennai
1150,11,35,16957.25,3,Steady Regulars,Ananya Mudaliar 1250,Flexitarian,Chennai
1151,86,1,427.5,1,New / Occasional,Suresh Kumar 1251,Flexitarian,Chennai
1152,330,1,170.0,0,At Risk / Churning,Divya Swaminathan 1252,Pure Veg,Chennai
1153,329,2,598.6,0,At Risk / Churning,Ganesh Babu 1253,Flexitarian,Chennai
1154,41,1,315.0,1,New / Occasional,Meena Natarajan 1254,Non-Veg Enthusiast,Chennai
1155,225,1,1260.9,0,At Risk / Churning,Rajesh Mudaliar 1255,Flexitarian,Chennai
1156,38,3,1024.75,1,New / Occasional,Kavitha Kumar 1256,Flexitarian,Chennai
1157,14,10,4775.4,1,New / Occasional,Venkatesh Swaminathan 1257,Flexitarian,Chennai
1158,28,5,1820.65,1,New / Occasional,Nandhini Babu 1258,Flexitarian,Chennai
1159,10,6,2573.1,1,New / Occasional,Santhosh Natarajan 1259,Flexitarian,Chennai
1160,15,7,2074.05,1,New / Occasional,Swetha Mudaliar 1260,Flexitarian,Chennai
1161,124,2,2070.0,1,New / Occasional,Aravind Kumar 1261,Flexitarian,Chennai
1162,39,1,1106.32,1,New / Occasional,Priya Swaminathan 1262,Flexitarian,Chennai
1163,14,38,16007.35,3,Steady Regulars,Karthik Babu 1263,Flexitarian,Chennai
1164,17,11,6697.7,1,New / Occasional,Deepa Natarajan 1264,Flexitarian,Chennai
1165,70,7,3103.8,1,New / Occasional,Siddharth Mudaliar 1265,Flexitarian,Chennai
1166,39,7,2465.59,1,New / Occasional,Bhavana Kumar 1266,Flexitarian,Chennai
1167,19,9,3419.7,1,New / Occasional,Ramesh Swaminathan 1267,Flexitarian,Chennai
1168,296,2,723.6,0,At Risk / Churning,Lakshmi Babu 1268,Flexitarian,Chennai
1169,17,12,6929.02,1,New / Occasional,Vijay Natarajan 1269,Flexitarian,Chennai
1170,27,18,9213.09,1,New / Occasional,Ananya Mudaliar 1270,Flexitarian,Chennai
1171,24,2,1593.0,1,New / Occasional,Suresh Kumar 1271,Flexitarian,Chennai
1172,22,3,885.5,1,New / Occasional,Divya Swaminathan 1272,Pure Veg,Chennai
1173,70,5,3261.3,1,New / Occasional,Ganesh Babu 1273,Flexitarian,Chennai
1174,3,13,6622.36,1,New / Occasional,Meena Natarajan 1274,Flexitarian,Chennai
1175,63,1,563.4,1,New / Occasional,Rajesh Mudaliar 1275,Pure Veg,Chennai
1176,186,1,380.7,0,At Risk / Churning,Kavitha Kumar 1276,Pure Veg,Chennai
1177,35,5,2622.9,1,New / Occasional,Venkatesh Swaminathan 1277,Flexitarian,Chennai
1178,15,9,4185.75,1,New / Occasional,Nandhini Babu 1278,Flexitarian,Chennai
1179,29,3,1175.0,1,New / Occasional,Santhosh Natarajan 1279,Flexitarian,Chennai
1180,80,7,2815.25,1,New / Occasional,Swetha Mudaliar 1280,Flexitarian,Chennai
1181,17,12,5767.85,1,New / Occasional,Aravind Kumar 1281,Flexitarian,Chennai
1182,62,3,984.65,1,New / Occasional,Priya Swaminathan 1282,Pure Veg,Chennai
1183,274,1,532.1,0,At Risk / Churning,Karthik Babu 1283,Pure Veg,Chennai
1184,4,38,18825.71,3,Steady Regulars,Deepa Natarajan 1284,Flexitarian,Chennai
1185,56,1,104.0,1,New / Occasional,Siddharth Mudaliar 1285,Pure Veg,Chennai
1186,11,9,4304.1,1,New / Occasional,Bhavana Kumar 1286,Flexitarian,Chennai
1187,164,2,652.0,0,At Risk / Churning,Ramesh Swaminathan 1287,Pure Veg,Chennai
1188,265,2,554.0,0,At Risk / Churning,Lakshmi Babu 1288,Flexitarian,Chennai
1189,64,10,5984.9,1,New / Occasional,Vijay Natarajan 1289,Flexitarian,Chennai
1190,196,2,1159.0,0,At Risk / Churning,Ananya Mudaliar 1290,Non-Veg Enthusiast,Chennai
1191,40,5,2374.32,1,New / Occasional,Suresh Kumar 1291,Flexitarian,Chennai
1192,22,3,1833.3,1,New / Occasional,Divya Swaminathan 1292,Flexitarian,Chennai
1193,58,2,1602.0,1,New / Occasional,Ganesh Babu 1293,Pure Veg,Chennai
1194,109,1,230.0,1,New / Occasional,Meena Natarajan 1294,Pure Veg,Chennai
1195,26,6,2601.0,1,New / Occasional,Rajesh Mudaliar 1295,Pure Veg,Chennai
1196,15,22,9850.78,1,New / Occasional,Kavitha Kumar 1296,Flexitarian,Chennai
1197,354,1,1080.0,0,At Risk / Churning,Venkatesh Swaminathan 1297,Pure Veg,Chennai
1198,49,6,2525.14,1,New / Occasional,Nandhini Babu 1298,Pure Veg,Chennai
1199,34,6,2455.45,1,New / Occasional,Santhosh Natarajan 1299,Pure Veg,Chennai
1200,2,7,3507.45,1,New / Occasional,Swetha Mudaliar 1300,Flexitarian,Chennai
1201,9,3,1164.0,1,New / Occasional,Aravind Kumar 1301,Flexitarian,Chennai
1202,12,41,15407.57,3,Steady Regulars,Priya Swaminathan 1302,Flexitarian,Chennai
1203,135,3,1708.12,0,At Risk / Churning,Karthik Babu 1303,Flexitarian,Chennai
1204,24,2,714.0,1,New / Occasional,Deepa Natarajan 1304,Pure Veg,Chennai
1205,93,2,1691.75,1,New / Occasional,Siddharth Mudaliar 1305,Flexitarian,Chennai
1206,7,11,6824.52,1,New / Occasional,Bhavana Kumar 1306,Flexitarian,Chennai
1207,64,5,1786.0,1,New / Occasional,Ramesh Swaminathan 1307,Flexitarian,Chennai
1208,213,1,387.0,0,At Risk / Churning,Lakshmi Babu 1308,Pure Veg,Chennai
1209,159,3,1612.5,0,At Risk / Churning,Vijay Natarajan 1309,Pure Veg,Chennai
1210,10,6,3528.9,1,New / Occasional,Ananya Mudaliar 1310,Flexitarian,Chennai
1211,229,1,513.0,0,At Risk / Churning,Suresh Kumar 1311,Flexitarian,Chennai
1212,73,1,350.0,1,New / Occasional,Divya Swaminathan 1312,Flexitarian,Chennai
1213,116,1,458.1,1,New / Occasional,Ganesh Babu 1313,Pure Veg,Chennai
1214,156,10,4363.53,0,At Risk / Churning,Meena Natarajan 1314,Flexitarian,Chennai
1215,70,10,3582.47,1,New / Occasional,Rajesh Mudaliar 1315,Flexitarian,Chennai
1216,90,3,2368.8,1,New / Occasional,Kavitha Kumar 1316,Flexitarian,Chennai
1217,44,4,1713.49,1,New / Occasional,Venkatesh Swaminathan 1317,Flexitarian,Chennai
1218,119,7,3077.75,1,New / Occasional,Nandhini Babu 1318,Flexitarian,Chennai
1219,41,6,2615.6,1,New / Occasional,Santhosh Natarajan 1319,Flexitarian,Chennai
1220,27,11,4227.6,1,New / Occasional,Swetha Mudaliar 1320,Flexitarian,Chennai
1221,87,3,1485.9,1,New / Occasional,Aravind Kumar 1321,Flexitarian,Chennai
1222,223,1,451.8,0,At Risk / Churning,Priya Swaminathan 1322,Pure Veg,Chennai
1223,154,2,1125.5,0,At Risk / Churning,Karthik Babu 1323,Flexitarian,Chennai
1224,76,6,3254.5,1,New / Occasional,Deepa Natarajan 1324,Flexitarian,Chennai
1225,15,14,8976.3,1,New / Occasional,Siddharth Mudaliar 1325,Flexitarian,Chennai
1226,42,1,774.0,1,New / Occasional,Bhavana Kumar 1326,Pure Veg,Chennai
1227,74,3,1142.1,1,New / Occasional,Ramesh Swaminathan 1327,Flexitarian,Chennai
1228,34,10,5459.5,1,New / Occasional,Lakshmi Babu 1328,Flexitarian,Chennai
1229,11,2,967.1,1,New / Occasional,Vijay Natarajan 1329,Flexitarian,Chennai
1230,177,1,313.0,0,At Risk / Churning,Ananya Mudaliar 1330,Pure Veg,Chennai
1231,296,1,1209.6,0,At Risk / Churning,Suresh Kumar 1331,Pure Veg,Chennai
1232,8,43,22362.48,3,Steady Regulars,Divya Swaminathan 1332,Flexitarian,Chennai
1233,8,23,11564.05,1,New / Occasional,Ganesh Babu 1333,Flexitarian,Chennai
1234,166,2,805.89,0,At Risk / Churning,Meena Natarajan 1334,Flexitarian,Chennai
1235,9,16,9739.45,1,New / Occasional,Rajesh Mudaliar 1335,Flexitarian,Chennai
1236,81,4,2415.45,1,New / Occasional,Kavitha Kumar 1336,Flexitarian,Chennai
1237,6,12,6098.55,1,New / Occasional,Venkatesh Swaminathan 1337,Flexitarian,Chennai
