order_id,customer_name,customer_city,restaurant_name,restaurant_city,primary_cuisine,order_date,order_time_slot,veg_season_tag,is_veg_order,item_count,gross_amount,discount_pct,discount_amount,delivery_fee,final_amount,delivery_time_min,rating_given,etl_status
115823,Priya Swaminathan 2042,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-11-18,Afternoon,Regular,0,4,311.44,0,0.0,0.0,311.44,34,3.0,CLEANED_DEDUPLICATED
115825,Meena Natarajan 554,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-11-18,Morning,Regular,1,2,940.0,10,94.0,0.0,846.0,40,4.0,CLEANED_DEDUPLICATED
115826,Suresh Kumar 791,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-11-18,Evening,Regular,1,4,1320.0,10,132.0,0.0,1188.0,44,4.0,CLEANED_DEDUPLICATED
115827,Vijay Natarajan 1009,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-11-18,Afternoon,Regular,0,2,269.0,0,0.0,30.0,299.0,44,5.0,CLEANED_DEDUPLICATED
115828,Swetha Mudaliar 1540,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-11-18,Night,Regular,0,3,378.0,0,0.0,0.0,378.0,40,4.0,CLEANED_DEDUPLICATED
115829,Lakshmi Babu 1088,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-11-18,Night,Regular,0,2,200.0,0,0.0,30.0,230.0,30,5.0,CLEANED_DEDUPLICATED
115830,Vijay Natarajan 2109,Chennai,Guest Hotel,Chennai (Purasawalkam),South Indian,2025-11-18,Morning,Regular,1,4,445.0,10,44.5,0.0,400.5,33,4.0,CLEANED_DEDUPLICATED
115831,Nandhini Babu 2198,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-11-18,Evening,Regular,1,4,1160.0,10,116.0,0.0,1044.0,18,4.0,CLEANED_DEDUPLICATED
115832,Swetha Mudaliar 1980,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-11-19,Night,Regular,1,3,406.0,10,40.6,0.0,365.4,39,5.0,CLEANED_DEDUPLICATED
115833,Vijay Natarajan 129,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-11-19,Morning,Regular,0,2,250.0,0,0.0,30.0,280.0,27,5.0,CLEANED_DEDUPLICATED
115834,Ramesh Swaminathan 1367,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-11-19,Evening,Regular,0,3,561.0,10,56.1,0.0,504.9,47,5.0,CLEANED_DEDUPLICATED
115836,Ramesh Swaminathan 1687,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-11-19,Morning,Regular,0,5,810.0,10,81.0,0.0,729.0,34,4.0,CLEANED_DEDUPLICATED
115838,Divya Swaminathan 272,Chennai,Masaledaar Desi Rasoi,Chennai (Egmore),North Indian,2025-11-19,Evening,Regular,1,4,865.0,10,86.5,0.0,778.5,45,5.0,CLEANED_DEDUPLICATED
115839,Santhosh Natarajan 1539,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-11-19,Night,Regular,1,1,210.0,0,0.0,30.0,240.0,22,4.0,CLEANED_DEDUPLICATED
115841,Rajesh Mudaliar 555,Chennai,Karaikkudi Chettinadu,Chennai (Poonamallee),South Indian,2025-11-19,Evening,Regular,0,1,150.0,0,0.0,30.0,180.0,32,5.0,CLEANED_DEDUPLICATED
115842,Swetha Mudaliar 1980,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-11-19,Morning,Regular,0,2,389.0,0,0.0,0.0,389.0,40,5.0,CLEANED_DEDUPLICATED
115843,Santhosh Natarajan 359,Chennai,Lassi Coruscoa,Chennai (Mogappair),Desserts,2025-11-19,Afternoon,Regular,1,3,425.0,10,42.5,0.0,382.5,21,3.0,CLEANED_DEDUPLICATED
115844,Ananya Mudaliar 2050,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-11-19,Afternoon,Regular,0,4,550.0,10,55.0,0.0,495.0,34,4.0,CLEANED_DEDUPLICATED
115845,Priya Swaminathan 742,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-11-19,Afternoon,Regular,0,4,648.0,10,64.8,0.0,583.2,21,4.0,CLEANED_DEDUPLICATED
115846,Siddharth Mudaliar 1845,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-11-19,Evening,Regular,0,3,341.0,0,0.0,0.0,341.0,32,5.0,CLEANED_DEDUPLICATED
115848,Divya Swaminathan 632,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-11-19,Morning,Regular,0,1,300.0,0,0.0,30.0,330.0,34,4.0,CLEANED_DEDUPLICATED
115849,Swetha Mudaliar 140,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-11-19,Afternoon,Regular,1,4,797.0,10,79.7,0.0,717.3,22,4.0,CLEANED_DEDUPLICATED
115850,Divya Swaminathan 892,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-11-19,Evening,Regular,0,2,125.85,0,0.0,30.0,155.85,47,5.0,CLEANED_DEDUPLICATED
115851,Karthik Babu 323,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-11-19,Evening,Regular,0,3,486.0,10,48.6,0.0,437.4,21,5.0,CLEANED_DEDUPLICATED
115852,Priya Swaminathan 1642,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-11-19,Evening,Regular,1,6,1080.0,10,108.0,0.0,972.0,37,5.0,CLEANED_DEDUPLICATED
115854,Rajesh Mudaliar 1955,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-11-19,Night,Regular,0,3,391.0,0,0.0,0.0,391.0,34,4.0,CLEANED_DEDUPLICATED
115855,Kavitha Kumar 1856,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-11-19,Afternoon,Regular,1,4,370.0,0,0.0,0.0,370.0,33,4.0,CLEANED_DEDUPLICATED
115856,Rajesh Mudaliar 815,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-11-19,Morning,Regular,0,4,552.0,10,55.2,0.0,496.8,31,5.0,CLEANED_DEDUPLICATED
115857,Rajesh Mudaliar 555,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-11-19,Evening,Regular,1,2,270.0,0,0.0,30.0,300.0,46,3.0,CLEANED_DEDUPLICATED
115858,Ramesh Swaminathan 1167,Chennai,Lassi Coruscoa,Chennai (Mogappair),Desserts,2025-11-19,Evening,Regular,1,3,431.0,10,43.1,0.0,387.9,19,4.0,CLEANED_DEDUPLICATED
115859,Lakshmi Babu 608,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-11-19,Night,Regular,0,1,85.0,0,0.0,30.0,115.0,18,4.0,CLEANED_DEDUPLICATED
115860,Deepa Natarajan 704,Chennai,Masaledaar Desi Rasoi,Chennai (Egmore),North Indian,2025-11-19,Night,Regular,1,3,750.0,10,75.0,0.0,675.0,25,4.0,CLEANED_DEDUPLICATED
115861,Santhosh Natarajan 919,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-11-19,Afternoon,Regular,1,1,152.0,0,0.0,30.0,182.0,22,4.0,CLEANED_DEDUPLICATED
115862,Swetha Mudaliar 420,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-11-19,Afternoon,Regular,1,2,377.0,0,0.0,0.0,377.0,33,4.0,CLEANED_DEDUPLICATED
115863,Santhosh Natarajan 1919,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-11-19,Afternoon,Regular,0,4,550.0,10,55.0,0.0,495.0,35,5.0,CLEANED_DEDUPLICATED
115865,Ramesh Swaminathan 867,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-11-19,Morning,Regular,1,3,998.9,10,99.89,0.0,899.01,46,4.0,CLEANED_DEDUPLICATED
115866,Siddharth Mudaliar 1225,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-11-19,Afternoon,Regular,1,4,1340.0,10,134.0,0.0,1206.0,21,5.0,CLEANED_DEDUPLICATED
115867,Priya Swaminathan 1542,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-11-19,Afternoon,Regular,1,2,308.0,0,0.0,0.0,308.0,26,5.0,CLEANED_DEDUPLICATED
115868,Swetha Mudaliar 1060,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-11-19,Afternoon,Regular,0,2,244.0,0,0.0,30.0,274.0,21,4.0,CLEANED_DEDUPLICATED
115869,Divya Swaminathan 712,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-11-19,Afternoon,Regular,0,2,1226.7,10,122.67,0.0,1104.03,26,5.0,CLEANED_DEDUPLICATED
115870,Deepa Natarajan 1404,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-11-19,Afternoon,Regular,0,2,288.0,0,0.0,30.0,318.0,39,4.0,CLEANED_DEDUPLICATED
115871,Priya Swaminathan 1942,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-11-19,Morning,Regular,1,4,923.0,10,92.3,0.0,830.7,34,5.0,CLEANED_DEDUPLICATED
115872,Rajesh Mudaliar 1155,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-11-19,Night,Regular,1,1,110.0,0,0.0,30.0,140.0,35,5.0,CLEANED_DEDUPLICATED
115873,Ananya Mudaliar 150,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-11-19,Morning,Regular,0,1,159.0,0,0.0,30.0,189.0,26,5.0,CLEANED_DEDUPLICATED
115874,Priya Swaminathan 2002,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-11-19,Afternoon,Regular,1,2,840.0,10,84.0,0.0,756.0,28,4.0,CLEANED_DEDUPLICATED
115876,Aravind Kumar 981,Chennai,Hotel Shiva Sagar,Chennai (Purasawalkam),North Indian,2025-11-19,Afternoon,Regular,1,3,416.0,10,41.6,0.0,374.4,37,5.0,CLEANED_DEDUPLICATED
115877,Ganesh Babu 853,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-11-19,Afternoon,Regular,0,4,817.7900000000001,10,81.78,0.0,736.01,29,5.0,CLEANED_DEDUPLICATED
115878,Siddharth Mudaliar 1345,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-11-19,Evening,Regular,1,1,180.0,0,0.0,30.0,210.0,42,5.0,CLEANED_DEDUPLICATED
115879,Ganesh Babu 1633,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-11-19,Afternoon,Regular,1,4,754.0,10,75.4,0.0,678.6,35,5.0,CLEANED_DEDUPLICATED
115880,Meena Natarajan 714,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-11-19,Afternoon,Regular,0,2,628.0,10,62.8,0.0,565.2,25,4.0,CLEANED_DEDUPLICATED
115881,Nandhini Babu 258,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-11-19,Evening,Regular,1,2,1080.0,10,108.0,0.0,972.0,32,5.0,CLEANED_DEDUPLICATED
115882,Venkatesh Swaminathan 1997,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-11-19,Night,Regular,0,2,458.0,10,45.8,0.0,412.2,20,5.0,CLEANED_DEDUPLICATED
115883,Swetha Mudaliar 1240,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-11-20,Night,Regular,1,3,1754.24,10,175.42,0.0,1578.82,20,5.0,CLEANED_DEDUPLICATED
115884,Suresh Kumar 1591,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-11-20,Afternoon,Regular,0,4,1635.5900000000001,10,163.56,0.0,1472.03,19,4.0,CLEANED_DEDUPLICATED
115885,Siddharth Mudaliar 1605,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-11-20,Evening,Regular,0,1,250.0,0,0.0,30.0,280.0,20,4.0,CLEANED_DEDUPLICATED
115886,Rajesh Mudaliar 215,Chennai,Hotel Shiva Sagar,Chennai (Purasawalkam),North Indian,2025-11-20,Morning,Regular,1,4,580.0,10,58.0,0.0,522.0,40,5.0,CLEANED_DEDUPLICATED
115887,Divya Swaminathan 572,Chennai,Hotel Shiva Sagar,Chennai (Purasawalkam),North Indian,2025-11-20,Evening,Regular,1,3,348.0,0,0.0,0.0,348.0,43,4.0,CLEANED_DEDUPLICATED
115888,Karthik Babu 1143,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-11-20,Afternoon,Regular,1,2,267.0,0,0.0,30.0,297.0,41,5.0,CLEANED_DEDUPLICATED
115889,Meena Natarajan 274,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-11-20,Afternoon,Regular,0,2,155.0,0,0.0,30.0,185.0,29,5.0,CLEANED_DEDUPLICATED
115890,Priya Swaminathan 1582,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-11-20,Afternoon,Regular,1,5,796.0,10,79.6,0.0,716.4,40,4.0,CLEANED_DEDUPLICATED
115891,Ramesh Swaminathan 127,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-11-20,Afternoon,Regular,0,4,550.0,10,55.0,0.0,495.0,27,4.0,CLEANED_DEDUPLICATED
115892,Karthik Babu 323,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-11-20,Night,Regular,1,2,265.0,0,0.0,30.0,295.0,40,4.0,CLEANED_DEDUPLICATED
115893,Kavitha Kumar 1516,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-11-20,Afternoon,Regular,0,2,295.0,0,0.0,30.0,325.0,21,5.0,CLEANED_DEDUPLICATED
115894,Ananya Mudaliar 2030,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-11-20,Evening,Regular,0,3,391.0,0,0.0,0.0,391.0,28,5.0,CLEANED_DEDUPLICATED
115895,Swetha Mudaliar 320,Chennai,Lassi Coruscoa,Chennai (Mogappair),Desserts,2025-11-20,Afternoon,Regular,1,2,292.0,0,0.0,30.0,322.0,28,4.0,CLEANED_DEDUPLICATED
115896,Rajesh Mudaliar 2215,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-11-20,Evening,Regular,1,4,780.0,10,78.0,0.0,702.0,23,5.0,CLEANED_DEDUPLICATED
115897,Rajesh Mudaliar 555,Chennai,Hotel Raaj Bhaavan,Chennai (Nungambakkam),South Indian,2025-11-20,Evening,Regular,1,5,570.0,10,57.0,0.0,513.0,38,4.0,CLEANED_DEDUPLICATED
115898,Meena Natarajan 554,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-11-20,Evening,Regular,0,3,681.0,10,68.1,0.0,612.9,20,4.0,CLEANED_DEDUPLICATED
115899,Meena Natarajan 554,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-11-20,Evening,Regular,0,6,1012.0,10,101.2,0.0,910.8,22,4.0,CLEANED_DEDUPLICATED
115900,Meena Natarajan 554,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-11-20,Evening,Regular,0,5,857.0,10,85.7,0.0,771.3,41,4.0,CLEANED_DEDUPLICATED
115901,Rajesh Mudaliar 795,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-11-20,Evening,Regular,1,3,327.0,0,0.0,0.0,327.0,29,4.0,CLEANED_DEDUPLICATED
115902,Ananya Mudaliar 1510,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-11-20,Evening,Regular,1,3,896.0,10,89.6,0.0,806.4,26,5.0,CLEANED_DEDUPLICATED
115903,Deepa Natarajan 1084,Chennai,Masaledaar Desi Rasoi,Chennai (Egmore),North Indian,2025-11-20,Night,Regular,1,2,210.0,0,0.0,30.0,240.0,19,4.0,CLEANED_DEDUPLICATED
115904,Aravind Kumar 2241,Chennai,Lassi Coruscoa,Chennai (Mogappair),Desserts,2025-11-20,Morning,Regular,1,2,420.0,10,42.0,0.0,378.0,23,5.0,CLEANED_DEDUPLICATED
115905,Siddharth Mudaliar 1085,Chennai,Karaikkudi Chettinadu,Chennai (Poonamallee),South Indian,2025-11-20,Night,Regular,0,4,550.0,10,55.0,0.0,495.0,18,5.0,CLEANED_DEDUPLICATED
115906,Santhosh Natarajan 779,Chennai,Lassi Coruscoa,Chennai (Mogappair),Desserts,2025-11-20,Evening,Regular,1,5,726.0,10,72.6,0.0,653.4,39,5.0,CLEANED_DEDUPLICATED
115907,Suresh Kumar 1351,Chennai,Hotel Raaj Bhaavan,Chennai (Nungambakkam),South Indian,2025-11-20,Evening,Regular,1,3,535.0,10,53.5,0.0,481.5,30,5.0,CLEANED_DEDUPLICATED
115908,Ramesh Swaminathan 127,Chennai,Hotel Shiva Sagar,Chennai (Purasawalkam),North Indian,2025-11-20,Afternoon,Regular,1,4,723.0,10,72.3,0.0,650.7,46,4.0,CLEANED_DEDUPLICATED
115909,Bhavana Kumar 1326,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-11-20,Evening,Regular,1,2,860.0,10,86.0,0.0,774.0,35,3.0,CLEANED_DEDUPLICATED
115910,Nandhini Babu 198,Chennai,Hotel Raaj Bhaavan,Chennai (Nungambakkam),South Indian,2025-11-20,Afternoon,Regular,1,4,510.0,10,51.0,0.0,459.0,32,5.0,CLEANED_DEDUPLICATED
115911,Siddharth Mudaliar 1145,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-11-20,Afternoon,Regular,0,2,278.0,0,0.0,30.0,308.0,24,5.0,CLEANED_DEDUPLICATED
115912,Karthik Babu 903,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-11-20,Night,Regular,1,4,1670.0,10,167.0,0.0,1503.0,46,5.0,CLEANED_DEDUPLICATED
115913,Suresh Kumar 1451,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-11-20,Evening,Regular,1,3,432.0,10,43.2,0.0,388.8,29,5.0,CLEANED_DEDUPLICATED
115914,Ananya Mudaliar 2050,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-11-20,Evening,Regular,1,2,250.0,0,0.0,30.0,280.0,47,4.0,CLEANED_DEDUPLICATED
115915,Siddharth Mudaliar 2105,Chennai,Hotel Shiva Sagar,Chennai (Purasawalkam),North Indian,2025-11-20,Afternoon,Regular,1,5,630.0,10,63.0,0.0,567.0,37,5.0,CLEANED_DEDUPLICATED
115916,Vijay Natarajan 1849,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-11-20,Evening,Regular,1,2,750.0,10,75.0,0.0,675.0,23,5.0,CLEANED_DEDUPLICATED
115918,Aravind Kumar 2041,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-11-20,Night,Regular,1,1,420.0,10,42.0,0.0,378.0,34,3.0,CLEANED_DEDUPLICATED
115919,Santhosh Natarajan 1539,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-11-20,Night,Regular,0,2,802.97,10,80.3,0.0,722.67,23,4.0,CLEANED_DEDUPLICATED
115920,Kavitha Kumar 1556,Chennai,Guest Hotel,Chennai (Purasawalkam),South Indian,2025-11-20,Afternoon,Regular,1,2,205.0,0,0.0,30.0,235.0,21,5.0,CLEANED_DEDUPLICATED
115921,Kavitha Kumar 516,Chennai,Hotel Shiva Sagar,Chennai (Purasawalkam),North Indian,2025-11-20,Evening,Regular,1,3,713.0,10,71.3,0.0,641.7,25,5.0,CLEANED_DEDUPLICATED
115922,Suresh Kumar 1171,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-11-20,Afternoon,Regular,1,1,259.0,0,0.0,30.0,289.0,39,5.0,CLEANED_DEDUPLICATED
115923,Venkatesh Swaminathan 1477,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-11-20,Morning,Regular,0,3,710.0,10,71.0,0.0,639.0,42,4.0,CLEANED_DEDUPLICATED
115924,Ananya Mudaliar 710,Chennai,Hotel Raaj Bhaavan,Chennai (Nungambakkam),South Indian,2025-11-20,Evening,Regular,1,3,525.0,10,52.5,0.0,472.5,47,5.0,CLEANED_DEDUPLICATED
115925,Bhavana Kumar 646,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-11-20,Afternoon,Regular,1,3,715.0,10,71.5,0.0,643.5,21,5.0,CLEANED_DEDUPLICATED
115926,Bhavana Kumar 1086,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-11-20,Morning,Regular,1,4,2400.0,10,240.0,0.0,2160.0,40,4.0,CLEANED_DEDUPLICATED
115928,Meena Natarajan 2094,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-11-20,Afternoon,Regular,1,2,183.0,0,0.0,30.0,213.0,32,5.0,CLEANED_DEDUPLICATED
115929,Venkatesh Swaminathan 1177,Chennai,Lassi Coruscoa,Chennai (Mogappair),Desserts,2025-11-20,Evening,Regular,1,2,362.0,0,0.0,0.0,362.0,33,4.0,CLEANED_DEDUPLICATED
115930,Suresh Kumar 1291,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-11-21,Evening,Regular,0,4,1031.75,10,103.18,0.0,928.57,25,5.0,CLEANED_DEDUPLICATED
115931,Venkatesh Swaminathan 2237,Chennai,Guest Hotel,Chennai (Purasawalkam),South Indian,2025-11-21,Night,Regular,1,2,258.0,0,0.0,30.0,288.0,18,4.0,CLEANED_DEDUPLICATED
115932,Rajesh Mudaliar 555,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-11-21,Evening,Regular,1,3,540.0,10,54.0,0.0,486.0,20,4.0,CLEANED_DEDUPLICATED
115933,Ramesh Swaminathan 1367,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-11-21,Evening,Regular,1,2,418.0,10,41.8,0.0,376.2,34,4.0,CLEANED_DEDUPLICATED
115935,Meena Natarajan 554,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-11-21,Night,Regular,1,4,351.0,0,0.0,0.0,351.0,43,5.0,CLEANED_DEDUPLICATED
115936,Priya Swaminathan 102,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-11-21,Afternoon,Regular,0,3,3474.5600000000004,10,347.46,0.0,3127.1,39,5.0,CLEANED_DEDUPLICATED
115937,Santhosh Natarajan 2239,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-11-21,Evening,Regular,1,2,200.0,0,0.0,30.0,230.0,29,4.0,CLEANED_DEDUPLICATED
115938,Meena Natarajan 1714,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-11-21,Morning,Regular,0,4,530.0,10,53.0,0.0,477.0,44,5.0,CLEANED_DEDUPLICATED
115939,Vijay Natarajan 2229,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-11-21,Evening,Regular,0,4,1127.0,10,112.7,0.0,1014.3,26,5.0,CLEANED_DEDUPLICATED
115941,Bhavana Kumar 666,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-11-21,Evening,Regular,1,2,300.0,0,0.0,30.0,330.0,22,4.0,CLEANED_DEDUPLICATED
115942,Priya Swaminathan 142,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-11-21,Night,Regular,0,4,670.0,10,67.0,0.0,603.0,29,5.0,CLEANED_DEDUPLICATED
115943,Priya Swaminathan 1202,Chennai,Guest Hotel,Chennai (Purasawalkam),South Indian,2025-11-21,Evening,Regular,1,5,590.0,10,59.0,0.0,531.0,24,5.0,CLEANED_DEDUPLICATED
115944,Aravind Kumar 2181,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-11-21,Afternoon,Regular,1,3,805.47,10,80.55,0.0,724.92,20,5.0,CLEANED_DEDUPLICATED
115945,Lakshmi Babu 1148,Chennai,Karaikkudi Chettinadu,Chennai (Poonamallee),South Indian,2025-11-21,Afternoon,Regular,0,4,940.0,10,94.0,0.0,846.0,39,4.0,CLEANED_DEDUPLICATED
115946,Venkatesh Swaminathan 1337,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-11-21,Night,Regular,0,2,288.0,0,0.0,30.0,318.0,36,5.0,CLEANED_DEDUPLICATED
115947,Swetha Mudaliar 360,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-11-21,Evening,Regular,1,4,522.0,10,52.2,0.0,469.8,22,4.0,CLEANED_DEDUPLICATED
115948,Ganesh Babu 1333,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-11-21,Evening,Regular,1,4,960.0,10,96.0,0.0,864.0,30,5.0,CLEANED_DEDUPLICATED
115949,Karthik Babu 643,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-11-21,Morning,Regular,0,1,110.0,0,0.0,30.0,140.0,32,4.0,CLEANED_DEDUPLICATED
115950,Rajesh Mudaliar 1215,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-11-21,Night,Regular,0,3,615.0,10,61.5,0.0,553.5,28,5.0,CLEANED_DEDUPLICATED
115951,Santhosh Natarajan 659,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-11-21,Night,Regular,1,2,484.0,10,48.4,0.0,435.6,40,5.0,CLEANED_DEDUPLICATED
115952,Karthik Babu 1663,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-11-21,Evening,Regular,0,1,889.83,10,88.98,0.0,800.85,39,5.0,CLEANED_DEDUPLICATED
115953,Ramesh Swaminathan 1367,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-11-21,Evening,Regular,1,2,100.0,0,0.0,30.0,130.0,42,4.0,CLEANED_DEDUPLICATED
115954,Karthik Babu 823,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-11-21,Afternoon,Regular,1,2,460.0,10,46.0,0.0,414.0,35,5.0,CLEANED_DEDUPLICATED
115955,Venkatesh Swaminathan 397,Chennai,Hotel Raaj Bhaavan,Chennai (Nungambakkam),South Indian,2025-11-21,Morning,Regular,1,3,430.0,10,43.0,0.0,387.0,19,5.0,CLEANED_DEDUPLICATED
115956,Santhosh Natarajan 1319,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-11-21,Night,Regular,1,1,89.0,0,0.0,30.0,119.0,39,5.0,CLEANED_DEDUPLICATED
115957,Bhavana Kumar 1266,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-11-21,Evening,Regular,0,4,295.64,0,0.0,30.0,325.64,36,5.0,CLEANED_DEDUPLICATED
115958,Deepa Natarajan 104,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-11-21,Night,Regular,0,3,518.0,10,51.8,0.0,466.2,36,4.0,CLEANED_DEDUPLICATED
115959,Vijay Natarajan 1929,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-11-21,Afternoon,Regular,1,1,275.0,0,0.0,30.0,305.0,26,4.0,CLEANED_DEDUPLICATED
115960,Suresh Kumar 1591,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-11-21,Morning,Regular,1,1,170.0,0,0.0,30.0,200.0,38,4.0,CLEANED_DEDUPLICATED
115961,Vijay Natarajan 229,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-11-21,Evening,Regular,0,1,390.0,0,0.0,0.0,390.0,42,5.0,CLEANED_DEDUPLICATED
